DICTION              3     202212 Institutes                      3000000300001 
2SWDUPP    (Univ. of Uppsala)                                     3000000300843 
           =including Tandem Accelerator Laboratory (ex. 2SWDTLU) 3000000300844 
           =including The Svedberg Laboratory (TSL)               3000000300845 
2SWDUST    (Stockholm University)                                 3000000300846 
2SWTBAS    (Basel Univ.)                                          3000000300847 
2SWTETH    (Eidgenossische Technische Hochschule, Zuerich)        3000000300848 
2SWTFRS    (Univ. of Fribourg)                                    3000000300849 
2SWTGVE    (Univ. of Geneva)                                      3000000300850 
2SWTLAU    (Univ. of Lausanne)                                    3000000300851 
2SWTNEU    (Univ. of Neuchatel)                                   3000000300852 
2SWTPSI    (Paul Scherrer Inst., Villigen)                        3000000300853 
           =(replaced VIL and WUR in Jan 1988)                    3000000300854 
2SWTSWT    (Switzerland)                                          3000000300855 
2SWTUBE    (Universitaet Bern, Bern)                              3000000300856 
2SWTVIL    (Swiss.Inst.for Nucl.Phys.Res., Villigen)              3000000300857X
           =(as of Jan 1988 part of PSI)                          3000000300858X
2SWTWUR    (Eidgenossisches Inst.fuer Reakt.Forsch., Wuerenlingen)3000000300859X
           =(as of Jan 1988 part of PSI)                          3000000300860X
2SWTZUR    (Zurich)                                               3000000300861 
           =(other than ETH)                                      3000000300862 
2TUKANK    (Ankara Univ. + Middle East Technical Univ., Ankara)   3000000300863 
2TUKANR    (Ankara Nucl. Res. and Training Centre)                3000000300864 
2TUKCNA    (Cekmece Nucl. Res. Centre, Istanbul)                  3000000300865 
2TUKGZU    (Gazi University, Ankara)                              3000000300866 
2TUKKOC    (Kocaeli University, Kocaeli)                          3000000300867 
2TUKSTU    (Istanbul University)                                  3000000300868 
2TUKTUK    (Turkey)                                               3000000300869 
2TUKYTU    (Yildiz Technical University, Istanbul)                3000000300870 
2UK ALD    (Atomic Weapons Establishment (AWE), Aldermaston)      3000000300871 
            -1987: Atomic Weapons Research Establishment (AWRE)   3000000300872 
2UK BCT    (Battersea College of Technology, London)              3000000300873X
2UK BIA    (Univ. of Aston, Birmingham)                           3000000300874 
2UK BIR    (Univ. of Birmingham, England)                         3000000300875 
2UK BLF    (Univ. of Belfast, N.Ireland)                          3000000300876 
2UK BRD    (Univ. of Bradford, England)                           3000000300877 
2UK BRI    (Univ. of Bristol, England)                            3000000300878 
2UK CAV    (Cavendish Lab., Cambridge, Engl.)                     3000000300879 
2UK CCH    (UKAEA Reactor Materials Laboratory, Warrington)       3000000300880X
2UK CEG    (Berkeley Nuclear Laboratories (BNL), Berkeley)        3000000300881 
           =(formerly under Central Electricity Generating Board) 3000000300882 
2UK CRN    (Royal Military Coll.of Sci.,Cranfield Univ.,Swindon)  3000000300883 
2UK CUL    (UKAEA Fusion, Culham Science Centre, Abingdon)        3000000300884 
            UK Atomic Energy Authority Fusion, Culham Science Cent3000000300885 
            Abingdon, England                                     3000000300886 
2UK DAR    (Daresbury Laboratory, Warrington)                     3000000300887 
2UK DOU    (Dounreay Experimental Reactor Establishment, Thurso)  3000000300888 
2UK DUR    (Univ. of Durham, England)                             3000000300889 
2UK EDG    (Univ. of Edinburgh, Scotland)                         3000000300890 
2UK EE     (English Electric Company, Wheatstone, Leics)          3000000300891X
2UK GLS    (Univ. of Glasgow, Glasgow, Scotland)                  3000000300892 
2UK HAR    (Atomic Energy Research Establishment (AERE), Harwell) 3000000300893X
2UK HFS    (Univ. of Hertfordshire, Hatfield, Hertfordshire)      3000000300894 
2UK HHL    (M.R.C.Cyclotron Unit, Hammersmith Hospital, London)   3000000300895 
2UK IST    (Imp.Coll.of Sci.+Techn., London)                      3000000300896 
2UK KCL    (King's College London, London)                        3000000300897 
2UK KEN    (Univ. of Kent, Canterbury, England)                   3000000300898 
2UK KEU    (Keele Univ., Keele, Staffordshire, England)           3000000300899 
2UK LEE    (Univ. of Leeds, Leeds, England)                       3000000300900 
2UK LON    (Univ. of London, London, England)                     3000000300901 
2UK LVP    (Univ. of Liverpool, England)                          3000000300902 
2UK MAN    (Univ. of Manchester, England)                         3000000300903 
2UK MVE    (Metropolitan-Vickers Electrical H.V. Lab.)            3000000300904 
2UK NEW    (Univ. of Newcastle-on-Tyne)                           3000000300905 
2UK NIN    (Rutherford Appleton Laboratory, Chilton, England)     3000000300906 
            -1975: Rutherford High Energy Laboratory              3000000300907 
            -1979: Rutherford Laboratory                          3000000300908 
2UK NPL    (National Phys.Lab., Teddington)                       3000000300909 
2UK NRP    (National Radiological Protection Board, Harwell)      3000000300910 
2UK OXF    (Univ. of Oxford, Oxford)                              3000000300911 
2UK QML    (Queen Mary College, London)                           3000000300912 
2UK REA    (Univ. of Reading)                                     3000000300913 
2UK RLY    (UKAEA, Risley)                                        3000000300914X
2UK RR     (Rolls-Royce)                                          3000000300915 
2UK SBL    (Polytechnic of South Bank, London)                    3000000300916 
2UK SHE    (Univ. of Sheffield)                                   3000000300917 
2UK SRC    (Scottish Reactor Centre, E.Kilbride, Scotland)        3000000300918 
2UK SSX    (Univ. of Sussex, Brighton)                            3000000300919 
2UK SUR    (Univ. of Surrey, Guildford)                           3000000300920 
2UK UK     (United Kingdom)                                       3000000300921 
2UK UKW    (Windscale Reactor Development Labs., UKAEA)           3000000300922 
2UK WIN    (Atomic Energy Establishment (AEE), Winfrith, Dorset)  3000000300923X
2UK YRK    (Univ. of York, York)                                  3000000300924 
2ZZZBIP    (Bureau International des Poids et Mesures, Sevres)    3000000300925 
2ZZZCER    (CERN, Geneva)                                         3000000300926 
2ZZZDGE    (EURATOM, Bruxelles)                                   3000000300927 
2ZZZEC     (European Commission)                                  3000000300928 
            Use 2ZZZGEL, 2ZZZISP or 2ZZZITU when applicable.      3000000300929 
2ZZZESR    (The European Synchrotron Radiation Facility, Grenoble)3000000300930 
2ZZZGEL    (EC Joint Research Centre (EC-JRC), Geel)              3000000300931 
            1960-1992: Central Bureau for Nuclear Measurements    3000000300932 
            1993-2016: Inst.for Reference Materials & Measurements3000000300933 
           =(formerly EURATOM)                                    3000000300934 
2ZZZISP    (EC Joint Research Center (EC-JRC), Ispra)             3000000300935 
           =(formerly EURATOM)                                    3000000300936 
2ZZZITU    (EC Joint Research Centre (EC-JRC), Karlsruhe)         3000000300937 
                -2016: Institute for Transuranium Elements (ITU)  3000000300938 
           =(formerly Euratom)                                    3000000300939 
2ZZZNDC    (NEA Data Bank, Paris)                                 3000000300940 
           =(formerly NEA Nucl.Data Compilation Centre, CCDN/NDCC)3000000300941 
2ZZZNEA    (OECD Nuclear Energy Agency (NEA))                     3000000300942 
           =(formerly European Nucl.En.Agency, ENEA)              3000000300943 
2ZZZNTF    (The nTOF Collaboration)                               3000000300944O
            Collaboration for experiments at the CERN nTOF        3000000300945O
            facility, may be used instead of the set of institute 3000000300946O
            codes if the collaboration name is given in the       3000000300947O
            reference                                             3000000300948O
3AFGAFG    (Afghanistan)                                          3000000300949 
3ALGALG    (Algeria)                                              3000000300950 
3ALGCDT    (Centre de Recherche Nucleaire d'Alger (CRNA), Algiers)3000000300951 
            Formerly known as Centre de Developpement des         3000000300952 
            Techniques Nucleaires (CDTN), which was renamed from  3000000300953 
            Institut d'Etudes Nucleaires (IEN)                    3000000300954 
3ALGRNB    (Centre de Recherche Nucleaire de Birine (CRNB),Birine)3000000300955 
3ALGUAG    (Universite d'Alger, Algiers)                          3000000300956 
3ALGUHB    (Universite Sci. et Tech. Houari Boumediene, Algiers)  3000000300957 
3ANGANG    (Angola)                                               3000000300958 
3ARGARG    (Argentina)                                            3000000300959 
3ARGCAB    (Inst.Balseiro y Centro Atomico Bariloche, Bariloche)  3000000300960 
            CAB had also been used for Univ.San Carlos            3000000300961 
3ARGCDO    (Centro de Documentacion Cientifica, Buenos Aires)     3000000300962 
3ARGCIN    (Consejo Nac. de Invest. Cientificas y Tec. (CONICET)) 3000000300963 
            Consejo Nacional de Investigaciones Cientificas y     3000000300964 
            Tecnicas CONICET), Buenos Aires                       3000000300965 
3ARGCNE    (Comision Nacional de Energia Atomica, Buenos Aires)   3000000300966 
            4 branches - Buenos Aires, San Martin (Laboratorio    3000000300967 
            TANDAR), Ezeiza, Bariloche                            3000000300968 
3ARGCRB    (Centr.Nacional de Rad. Cosmica, Buenos Aires)         3000000300969 
3ARGIIA    (Inst.de Investig.Aeronaut.y Espacial, Buenos Aires)   3000000300970 
3ARGUBA    (Universidad de Buenos Aires)                          3000000300971 
3ARGUPA    (Universidad de La Plata, Buenos Aires)                3000000300972 
3AULAIN    (A.I.N.S.E., Lucas Heights, NSW)                       3000000300973 
3AULAML    (Univ. of Melbourne, Parkville, Victoria)              3000000300974 
3AULARP    (Australian Radiat.Protect.&Nucl.Safe.Agency,Melbourne)3000000300975 
            -1999: Nuclear Safety Bureau, and Australian Radiation3000000300976 
             Laboratory                                           3000000300977 
3AULASY    (Univ. of Sydney, Sydney)                              3000000300978 
3AULAUA    (Australian Nucl.Sci.and Techn.Org., Lucas Heights,NSW)3000000300979 
           =(formerly AAEC Research Est.)                         3000000300980 
3AULAUF    (Flinders Univ., Bedford Park, Adelaide)               3000000300981 
3AULAUL    (Australia)                                            3000000300982 
3AULCBR    (Australian National University, Canberra)             3000000300983 
3AULMOU    (Monash University)                                    3000000300984 
3AULNSW    (Univ.of New South Wales)                              3000000300985 
3AULQUC    (Univ.Coll., Townsville, Queensl.)                     3000000300986 
3AULQUE    (Univ.of Queensland)                                   3000000300987 
3AULTAS    (Univ.of Tasmania)                                     3000000300988 
3AULUNE    (Univ.of New England)                                  3000000300989 
3AULUWA    (Univ. of Western Australia, Nedlands)                 3000000300990 
3AULWAI    (Western Australian Inst. of Tech., West Bentley)      3000000300991 
3AULWUC    (Wollongong University College, Wollongong)            3000000300992 
3BANBAN    (Bangladesh)                                           3000000300993 
3BANDAC    (University of Dhaka, Dhaka)                           3000000300994 
3BANDAE    (Atomic Energy Centre, Dhaka)                          3000000300995O
            Obsolete. Use 3BANRAM.                                3000000300996O
3BANRAJ    (Univ.of Rajshahi)                                     3000000300997 
3BANRAM    (Atomic Energy Centre, Ramna, Dhaka)                   3000000300998 
3BANSAV    (Inst. Nucl. Science & Technology, AERE, Savar, Dhaka) 3000000300999 
            Separated from 3BANRAM in 1981.                       3000000301000 
3BLVBLV    (Bolivia)                                              3000000301001 
3BLVIBC    (Inst.Boliviano de Ciencia y Tecnologia Nucl., La Paz) 3000000301002 
3BLVLFC    (Laboratorio de Fisica Cosmica, Chacaltaya)            3000000301003 
3BULBLA    (Sofia, Inst. of Nuclear Res. and Nuclear Energy)      3000000301004 
           Institut po Yadernaja Fizika i Yadernaja Energetika.   3000000301005 
            Previously Fizicheski Institut c Atomna Nauchno-      3000000301006 
             Eksperimentalna Baza (ANEB) (Inst.of Phys. with      3000000301007 
             Nucl.Res.Center)                                     3000000301008 
            Previously Bylgarska Akademija na Naukite (Bulg.      3000000301009 
             Acad.Sci.), Institut de Physique.                    3000000301010 
            Further similar names existing.                       3000000301011 
3BULBUL    (Bulgaria)                                             3000000301012 
3BULPLV    (Plovdivski Univercitet "Paisii Hiledarski", Plovdiv)  3000000301013 
           =(University of Plovdiv)                               3000000301014 
3BULSOF    (Univ.of Sofia)                                        3000000301015 
3BURBUR    (Myanmar (formerly Burma))                             3000000301016 
3BURRAS    (Rangoon Arts and Science Univ., Rangoon)              3000000301017 
3BWABWA    (Botswana)                                             3000000301018 
3BZLABC    (Academia Brasileira de Ciencias, Rio de Janeiro)      3000000301019 
3BZLBSP    (IEA and University, Sao Paulo)                        3000000301020O
            Obsolete. Use 3BZLIEA or 3BZLUSP.                     3000000301021O
3BZLBZL    (Brazil)                                               3000000301022 
3BZLCTA    (Instituto de Estudos Avancados, Sao Jose dos Campos)  3000000301023 
            Compare 3BZLITA which is not the same                 3000000301024 
3BZLIDF    (Inst.de Fisica,Univ.do Rio Grande do Sul,Porto Alegre)3000000301025 
3BZLIEA    (Instituto de Energia Atomica, Sao Paulo)              3000000301026O
            Obsolete. Use 3BZLIPE.                                3000000301027O
3BZLIEN    (Instit. de Engenharia Nuclear, Rio de Janeiro)        3000000301028 
3BZLIPE    (Inst.de Pesquisas Energeticas e Nucleares, Sao Paulo) 3000000301029 
            Formerly Inst.de Energia Atomica (IEA)                3000000301030 
3BZLIPR    (Instit. de Pesquisas Radioativas, Belo Horizonte)     3000000301031 
3BZLITA    (Inst. Tecnologico de Aeronautica, Sao Jose dos Campos)3000000301032 
            Compare 3BZLCTA which is not the same                 3000000301033 
3BZLLDD    (Lab.de Dosimetria, Rio de Janeiro)                    3000000301034 
3BZLPUJ    (Pontif. Universidad Catolica, Rio de Janeiro)         3000000301035 
3BZLREC    (Centro Regional de Ciencias Nucleares, Recife)        3000000301036 
3BZLRIO    (Centro Brazil.de Pesquisas Fisicas, Rio de Janeiro)   3000000301037 
3BZLUEC    (Univ.Estadual de Campinas, Inst.de Fisica, Campinas)  3000000301038 
3BZLUFF    (Univ. Federal Fluminense, Niteroi)                    3000000301039 
3BZLUFP    (Univ. Federal de Pernambuco, Recife)                  3000000301040 
            Including Centro de Energia Nuclear                   3000000301041 
3BZLUFR    (Univ. Federal do Rio de Janeiro)                      3000000301042 
            sometimes called "Universidade do Brazil"             3000000301043 
3BZLUSP    (Univ.de Sao Paulo, Sao Paulo)                         3000000301044 
            Universidade Federal de Sao Paulo is not the same.    3000000301045 
3CGOCGO    (Zaire)                                                3000000301046O
            Obsolete. Use 3ZAIZAI.                                3000000301047O
            Formerly Dem.Rep.of the Congo (Kinshasa)              3000000301048O
3CHFCHF    (China, Taiwan)                                        3000000301049 
3CHFNTU    (National Taiwan Univ., Taipei)                        3000000301050 
3CHFSHI    (Institute of Nuclear Energy Research, Lung-Tan)       3000000301051 
3CHFTHU    (National Tsing Hua Univ., Hsin-Chu)                   3000000301052 
3CHLCEC    (Comision de Energia Nuclear, Santiago)                3000000301053 
3CHLCHL    (Chile)                                                3000000301054 
3CHLSAN    (Universidad de Chile, Santiago)                       3000000301055 
3CHLUCC    (Univ.de Chile, Fac.de Ciencias, Santiago)             3000000301056O
            Obsolete. Use 3CHLSAN.                                3000000301057O
3CHPAEP    (China Inst. of Atomic Energy, Beijing)                3000000301058O
3CHPBJG    (Peking Univ., Beijing)                                3000000301059O
3CHPBNU    (Beijing Normal Univ., Beijing)                        3000000301060O
3CHPCHP    (China Nucl.Inf.Centre, Beijing)                       3000000301061O
3CHPFUD    (Fudan Univ., Shanghai)                                3000000301062O
3CHPIHP    (Inst.of High-Energy Physics, Acad.Sinica, Beijing)    3000000301063O
3CHPIMP    (Inst.of Modern Physics, Acad.Sinica, Lanzhou)         3000000301064O
3CHPLNZ    (Lanzhou Univ., Lanzhou)                               3000000301065O
3CHPZHN    (Zheng-Zhou Univ.)                                     3000000301066O
            (Cheng-Chou Univ.)                                    3000000301067O
3CLMCLM    (Columbia, Rep.)                                       3000000301068 
3CLMIAN    (Inst.de Asuntos Nucl., Bogota)                        3000000301069 
3CMRCMR    (Cameroon)                                             3000000301070 
3COSCOS    (Costa Rica)                                           3000000301071 
3CPRAEP    (China Inst. of Atomic Energy, Beijing)                3000000301072 
3CPRBHN    (Beihang Univ., Beijing)                               3000000301073 
3CPRBJG    (Peking Univ., Beijing)                                3000000301074 
3CPRBNT    (Beijing National Tandem Accelerator Lab., Beijing)    3000000301075O
            Use 3CPRAEP.                                          3000000301076O
3CPRBNU    (Beijing Normal Univ., Beijing)                        3000000301077 
3CPRCNI    (China Nucl.Inf.Centre, Beijing)                       3000000301078 
3CPRCPR    (China, People's Rep.)                                 3000000301079 
3CPRFUD    (Fudan Univ., Shanghai)                                3000000301080 
3CPRHST    (Chinese Univ. of Sci. and Tech., Hefei)               3000000301081 
3CPRHXU    (Hexi Univ., Zhangye)                                  3000000301082 
3CPRIHP    (Inst.of High Energy Physics, Acad. Sinica, Beijing)   3000000301083 
            Also for China Spallation Neutron Source, Dongguan    3000000301084 
3CPRIMP    (Inst.of Modern Physics, Acad. Sinica, Lanzhou)        3000000301085 
3CPRINT    (Northwest Inst.of Nuclear Technology, Xian)           3000000301086O
3CPRIPM    (Inst.of Applied Phys.and Computational Math., Beijing)3000000301087 
3CPRJIL    (Jilin Univ., Changchun)                               3000000301088 
3CPRLNZ    (Lanzhou Univ., Lanzhou)                               3000000301089 
3CPRNAN    (Nanjing Univ., Nanjing)                               3000000301090 
3CPRNIX    (Northwest Inst.of Nucl.Technology, Xian)              3000000301091 
3CPRNPC    (Southwest Inst.Nucl.Phys.and Chem.,Mianyang,Sichuan)  3000000301092 
3CPRNRS    (Shanghai Inst.of Applied Physics, Chinese Acad.Sci.)  3000000301093 
            until 2003: Inst.of Nucl.Research, Acad.Sinica, Shangh3000000301094 
3CPRPDU    (Pingdingshan Univ., Pingdingshan)                     3000000301095 
3CPRSHN    (Shaanxi Normal Univ., Xian)                           3000000301096 
            Compare 3CPRSNU.                                      3000000301097 
3CPRSIU    (Sichuan Univ., Chengdu)                               3000000301098 
3CPRSNU    (Shanxi Normal University, Linfen)                     3000000301099 
            Compare 3CPRSHN.                                      3000000301100 
3CPRSST    (Shanghai Univ. of Science and Technology)             3000000301101 
3CPRSZH    (Sun Yat-Sen University, Zhuhai)                       3000000301102 
3CPRSZN    (Shenzhen University, Shenzhen)                        3000000301103 
3CPRTSI    (Tsinghua Univ., Beijing)                              3000000301104 
           =(= Qinghua Univ.)                                     3000000301105 
3CPRUCA    (Univ. of Chinese Academy of Sciences, Beijing)        3000000301106 
3CPRUPD    (Univ. of Petroleum, Dongying, Shandong)               3000000301107 
3CPRZHN    (Zheng-Zhou Univ.)                                     3000000301108 
           =(= Cheng-Chou Univ.)                                  3000000301109 
3CROCRO    (Croatia)                                              3000000301110 
3CRORBZ    (Inst.Rudjer Boskovic, Zagreb)                         3000000301111 
3CROZAG    (Univ. of Zagreb, Zagreb)                              3000000301112 
3CSRCHE    (Inst.of High En.Phys., Prague)                        3000000301113O
3CSRCHU    (Charles Univ.,Facult.of Mathem.and Physics, Prague)   3000000301114O
3CSRCSR    (Czechoslovakia)                                       3000000301115X
3CSRCTI    (Czech.Technical Univ., Prague)                        3000000301116O
3CSRCZA    (Czech.Acad.of Sciences, Prague)                       3000000301117O
3CSRPFU    (Pf Univ., Nuclear Physics Dept., Bratislava)          3000000301118O
3CSRSLO    (Slovak Academy of Sciences, Physics Inst., Bratislava)3000000301119O
3CSRUB     (Komenskeho (Comenius) Univ., Bratislava)              3000000301120O
3CSRUJF    (Inst.of Nucl.Phys.of Czech.Acad.Sci., Rez u Prahy)    3000000301121O
3CSRUJV    (Inst.of Nucl.Res., Rez u Prahy)                       3000000301122O
3CUBCUB    (Cuba)                                                 3000000301123 
3CUBHAB    (Higher Inst. Tech. and Applied Sci.(InSTEC), Habana)  3000000301124 
            Renamed from Higher Institute of Nuclear Science and  3000000301125 
            Technology (ISCTN) in 2003                            3000000301126 
3CUBPLY    (Center for Develop.Nucl.Ene.&Appl.Tech.(CEADEN),Playa)3000000301127 
3CZRCHE    (Inst. of High Energy Physics, Prague)                 3000000301128 
3CZRCHU    (Charles Univ., Prague)                                3000000301129 
3CZRCTI    (Czech Technical Univ., Prague)                        3000000301130 
3CZRCZA    (Czech Acad.of Sciences, Prague)                       3000000301131 
3CZRCZR    (Czech Republic)                                       3000000301132 
3CZRUJF    (Nuclear Physics Institute of Czech Acad. Sci., Rez)   3000000301133 
           =(Ustav Jaderne Fyziky CSAV)                           3000000301134 
3CZRUJV    (Research Centre Rez, Husinec-Rez)                     3000000301135 
            Formerly Inst. of Nuclear Research, Rez u Prahy       3000000301136 
            (Ustav Jaderneho Vyzkumu)                             3000000301137 
            Split off from UJF in 1972                            3000000301138 
            Code UJV was previously used also for Inst. of        3000000301139 
             Nucl. Phys.(UJF)                                     3000000301140 
3DDRBEH    (Humboldt Univ. Berlin + DAW Zeuthen)                  3000000301141X
3DDRBEP    (VEB Atomkraft, Berlin-Pankow)                         3000000301142X
3DDRBFR    (Bergakademie Freiberg)                                3000000301143X
3DDRDDR    (German Democratic Republic)                           3000000301144X
3DDRJNA    (Jena, Univ.)                                          3000000301145X
3DDRROS    (Zentralinstitut fuer Kernforschung (ZFK), Rossendorf) 3000000301146X
           =(Until 1990).                                         3000000301147X
3DDRTUD    (Dresden, Techn.Univ. at Dresden and Pirna)            3000000301148X
           =(Until 1990).                                         3000000301149X
            Use 2GERDRE for work after reunification.             3000000301150X
3DDRZFI    (Zentralinst. Isotopen- und Strahlenforschung, Leipzig)3000000301151X
            Use 2GERZFK for work after reunification.             3000000301152X
3ECUECU    (Ecuador)                                              3000000301153 
3EGYASM    (Ain Shams Univ., Cairo)                               3000000301154 
3EGYCAI    (Atomic Energy Authority (AEA), Cairo)                 3000000301155 
            Previously 3UARCAI.                                   3000000301156 
3EGYEGY    (Egypt)                                                3000000301157 
            Formerly United Arab Republic (3UARUAR)               3000000301158 
3EGYTNT    (Tanta Univ., Tanta)                                   3000000301159 
3ETPETP    (Ethiopia)                                             3000000301160 
3GHAGHA    (Ghana)                                                3000000301161 
3GHALGN    (National Nuclear Research Institute, Legon)           3000000301162 
3GUAGUA    (Guatemala)                                            3000000301163 
3HKGHKG    (Hongkong)                                             3000000301164 
3HKGHKU    (Chinese Univ.of Hongkong)                             3000000301165 
3HKGUHK    (The University of Hong Kong)                          3000000301166 
3HUNDEB    (Institute for Nuclear Research (ATOMKI), Debrecen)    3000000301167 
3HUNELU    (Eotvos Lorand Univ., Budapest)                        3000000301168 
3HUNHUN    (Hungary)                                              3000000301169 
3HUNII     (MTA Izotop Intezete, Budapest)                        3000000301170X
           =(Institute of Isotopes, Hungarian Academy of Sciences)3000000301171X
3HUNKFI    (Centre for Energy Research (EK), Budapest)            3000000301172 
            1950 - 1991: Central Research Institute for Physics   3000000301173 
                         (KFKI)                                   3000000301174 
            1992 - 2011: KFKI Atomic Energy Research Institute    3000000301175 
                         (AEKI)                                   3000000301176 
            Merged with 3HUNII to form EK.                        3000000301177 
3HUNKOS    (University of Debrecen, Debrecen)                     3000000301178 
            1852 - 2000: Lajos Kossuth University                 3000000301179 
3HUNNBM    (National Bureau of Measurements, Budapest)            3000000301180 
3HUNTBP    (Budapest Univ. of Technology and Economics, Budapest) 3000000301181 
            -1999: Technical University Budapest                  3000000301182 
3HUNWRC    (Wigner Research Centre for Physics, Budapest)         3000000301183 
            1992 - 2011: KFKI Research Institute for Particle and 3000000301184 
                         Nuclear Physics (RMKI) and Research      3000000301185 
                         Institute for Solid State Physics and    3000000301186 
                         Optics (SZFKI).                          3000000301187 
3INDALU    (Allahabad Univ., Allahabad)                           3000000301188 
3INDAUW    (Andhra Univ., Visakhapatnam)                          3000000301189 
            Visakhapatnam is also known as Waltair.               3000000301190 
3INDBDA    (M.S. University of Baroda, Baroda)                    3000000301191 
3INDBGL    (Bangalore University, Bengaluru)                      3000000301192 
3INDBHU    (Banaras Hindu Univ., Varanasi)                        3000000301193 
3INDBOM    (Bombay)                                               3000000301194O
            Obsolete. Use 3INDTRM or 3INDTAT.                     3000000301195O
3INDBOS    (Bose Institute, Kolkata)                              3000000301196 
3INDCAU    (Kolkata, University)                                  3000000301197 
3INDCCM    (Nat. Centre for Composit. Charact. of Mat., Hyderabad)3000000301198 
            National Centre for Compositional Characterisation of 3000000301199 
            Materials, Hyderabad                                  3000000301200 
3INDCCT    (Calicut University, Calicut)                          3000000301201 
3INDCLC    (Calcutta)                                             3000000301202O
            Obsolete. Use 3INDSAH, 3INDBOS, 3INDIAC or 3INDISI.   3000000301203O
3INDDLH    (Delhi Univ., Delhi)                                   3000000301204 
3INDFRI    (Central Fuel Research Inst., FRI, Bihar)              3000000301205 
3INDGUJ    (Gauhati Univ., Jalukbari, Guwahati)                   3000000301206 
3INDGUL    (Gulmarg Res.Observat., Kashmir)                       3000000301207 
3INDIAC    (Ind.Ass.Cult.of Sc., Kolkata)                         3000000301208 
3INDIIB    (Indian Institute of Technology, Mumbai)               3000000301209 
            Mumbai is also known as Bombay.                       3000000301210 
3INDIID    (Indian Institute of Technology, Delhi)                3000000301211 
3INDIIK    (Indian Institute of Technology, Kharagpur)            3000000301212 
3INDIIR    (Indian Institute of Technology, Ropar)                3000000301213 
3INDIND    (India)                                                3000000301214 
3INDIPB    (Institute of Physics, Bhubaneswar)                    3000000301215 
3INDIRR    (Indian Institute of Technology, Roorkee)              3000000301216 
3INDISI    (Indian Statistical Institute, Kolkata)                3000000301217 
3INDITK    (Indian Institute of Technology, Kanpur)               3000000301218 
3INDJCB    (Janta College, Bakewar)                               3000000301219 
3INDJNU    (Jawaharlal Nehru Univ., New Delhi)                    3000000301220 
3INDKAL    (Indira Gandhi Centre for Atomic Research, Kalpakkam)  3000000301221 
           =(before 1986: Kalpakkam Reactor Research Centre)      3000000301222 
3INDKUD    (Karnatak University, Dharwad)                         3000000301223 
            Dharwad is also known as Dharwar.                     3000000301224 
3INDKUK    (Kurukshetra Univ., Kurukshetra)                       3000000301225 
3INDLUL    (Lucknow Univ., Lucknow)                               3000000301226 
3INDMAD    (Indian Institute of Technology, Madras)               3000000301227 
3INDMGA    (Mahatma Ghandi Science Inst.of Technology, Ahmedabad) 3000000301228 
3INDMNG    (Mangalore University, Mangalagangotri, Konaje)        3000000301229 
3INDMNP    (Manipal University, Manipal)                          3000000301230 
3INDMUA    (Aligarh Muslim Univ., Aligarh)                        3000000301231 
3INDNEH    (North Eastern Hill University, Meghalaya)             3000000301232 
3INDNSD    (Inter-University Accelerator Centre, New Delhi)       3000000301233 
            -2005: Nuclear Science Centre                         3000000301234 
3INDOSM    (Osmania University, Hyderabad)                        3000000301235 
3INDPAT    (Punjabi Univ., Patiala)                               3000000301236 
3INDPOO    (University of Pune)                                   3000000301237 
            Formerly University of Poona                          3000000301238 
3INDPRA    (Phys.Res.Laboratory, Ahmedabad)                       3000000301239 
3INDPUC    (Punjab Univ., Chandigarh)                             3000000301240 
3INDSAH    (Saha Institute of Nuclear Physics, Kolkata)           3000000301241 
3INDSRA    (Saurashtra Univ., Rajkot)                             3000000301242 
3INDSUK    (Shivaji Univ., Kolhapur)                              3000000301243 
3INDTAT    (Tata Institute, Mumbai)                               3000000301244 
            Mumbai is also known as Bombay.                       3000000301245 
3INDTHO    (Thoubal College, Thouba)                              3000000301246 
3INDTRM    (Bhabha Atomic Research Centre, Trombay, Mumbai)       3000000301247 
            Before 1967, Atomic Energy Establishment, Trombay     3000000301248 
            Also for BARC-TIFR Pelletron                          3000000301249 
3INDURJ    (Univ.of Rajasthan, Jaipur)                            3000000301250 
3INDURR    (Univ.of Roorkee, Roorkee)                             3000000301251 
3INDVEC    (Variable Energy Cyclotron Centre, Kolkata)            3000000301252 
3INDVUU    (Vikram Univ., Ujjain)                                 3000000301253 
3INSBNG    (Bandung Reactor Center, Bandung)                      3000000301254 
3INSINS    (Indonesia)                                            3000000301255 
3IRNAMU    (Sharif University of Technology, Tehran)              3000000301256 
            -1979: Arya-Mehr Univ.of Technology (A.M.U.T.)        3000000301257 
3IRNIRN    (Iran)                                                 3000000301258 
3IRNKRJ    (Agricult., Med. & Indust. Res. School (AMIRS), Karaj) 3000000301259 
            -2007: Nucl.Res.Center for Agricult.&Medicine(NRCAM)  3000000301260 
3IRNNRT    (Nucl. Sci. and Technol. Research Inst., AEOI, Tehran) 3000000301261 
            Formerly Nuclear Research Centre (NRC), AEOI.         3000000301262 
            Formerly Atomic Centre of Tehran Univ., taken over    3000000301263 
            by AEOI and renamed to NRC in 1974.                   3000000301264 
3IRNPAH    (Pahlavi Univ., Daneshgah, Shiraz)                     3000000301265 
3IRNTEH    (University of Tehran, Tehran)                         3000000301266 
3IRQBAG    (Univ. Baghdad)                                        3000000301267 
3IRQIRQ    (Iraq)                                                 3000000301268 
3IRQNRI    (Nucl.Research Center, Baghdad)                        3000000301269 
